"ID";"ID Imagen";"Personajes_ID";"Principal";"Gestos Centrales";"Gestos Mano Rostro";"Otros gestos";"Relaciones Corporales";"Sentimientos_ID";"Acciones_ID";"Atributos_ID";"Vestidos_ID";"Edades_ID";"Géneros_ID"
1326;1523;377;1;"Sentado";"María esta sentada, mira al espectador, con la mano derecha sostiene una cuchara con la que revuelve una sopa en una olla al fuego. A su derecha Jesús esta sentado y sostiene unos panes en ambas manos, mira a un cordero y extiende hacia el su mano izquier";"San Juan Bautista mira al espectador y carga en ambas manos sus maderos";"No";30;220;61;21;1;1
1327;1557;377;1;"Sentado";"Cristo mira a los salavados y los condenados en el dia del juicio. Con la mano derecha sostiene la palma del martirio y con la izquierda la cruz.";"La Virgen Maria esta arrodillada, sube su cabeza hacia Cristo al momento del Juicio y pone las palmas de sus manos juntas frente a su pecho en gesto de oracion. San Juan Bautista esta arrdillado, dirige su rostro hacia Cristo y pone ambas manos frente a s";"Los demonios tocan a los condenados, los angeles tocan a los salvados. San Miguel pisa al demonio. Entre los condenados, entre los salvados (multitudes).";187;131;1;21;2;3
1328;1645;377;1;"Sentado";"José y Jesús miran al espectador. José sujeta a Jesús con ambas manos. En la mano derecha lleva una fruta (manzana? Cereza?) mientras que Jespus lleva en su mano derecha un azucena..";;"José sostiene a Cristo niño.";60;48;52;21;1;3
1329;1756;377;1;"Sentado";"María mira a Jesús,  lo sostiene en su regazo con ambos brazos. Jesús mira a su madre. Jose, a su lado derecho, los mira, extiende una mano hacia ellos (mostrando la palma izquierda) y con la otra sostiene un ramo de azucenas.";;"María sostiene a Jesús en brazos";30;220;59;21;1;1
1330;1799;377;1;"Sentado";"María esta sentada, sostiene con ambos brazos a Jesús y mira al espectador. Jose, al lado derecho de María, cruza sus brazos en su pecho (derecha encima) y mira a Jesús. Jesus, en los brazos de su madre, la mira y con su mano derecha toma su mentón.";"San Miguel mira a la sagrada familia, pone su mano derecha en su pecho y con la izquierda lleva un estandarte.";"María sostiene a Jesús en brazos";30;220;59;21;1;1
1331;1804;377;1;"De pie";"Voltea el rostro hacia su derecha y mira con gesto de sufrimiento al espectador. Las manos atadas a la espalda.";"Se destacan los gestos de tres personajes alrededor de cristo que lo miran con rabia al tiempo que con sus manos lo torturan.";"El hombre que está al lado izquierdo de Jesús lo toco con su mano izquierda.";146;39;1;21;2;3
1332;710;377;1;"Sentado";"María sentada sostiene a Jesus en brazos y lo mira. Jesús la mira, pone su brazo derecho en el cuello de su madre y con el izquierdo e apoya sobre San Juan Bauitsta. Detrás de ellos San Jose mira al espectador.";"San Juan esta de medio lado, sostiene a Jesús y lo mira.";"María sostiene a Jesús en brazos";30;220;72;21;1;1
1333;2201;377;1;"Sentado";"Jesús esta sentado en el trono, mira al espectador, sostiene el orbe con su mano derecha y levanta la izquierda a la altura de su cabeza (dedos indice, corazón y pulgar). Arrodillado a su derecha San José se inclina hacia el, mira el piso, cruza las manos";"En un nivel inferior al de la sagrada familia y ubicados en un primer plano, Santa Ana y San Joaquín se arrodillan ante Jesús y lo miran: San Joaquín sostiene su bastón con su brazo derecho (muestra la palma de su mano derecha) y la izquierda la extiende ";"No";30;220;68;21;1;1
1334;2292;;0;"Sentado";;;;;;;;2;1
1335;2395;377;1;"Sentado";"José sostiene a Jesús con el brazo derecho y  mira hacia el frente. Sostiene su vara con la mano derecha. Jesús esta dormido.";;"José sostiene a Cristo niño.";60;48;52;21;1;3
1336;2494;377;1;"De pie";"El rostro ladeado a la izquierda, los ojos entreabiertos miran al suelo abstraidos. La manos atadas a la altura del estómago, sostiene con su mano derecha una vara.";;"Ninguna";74;158;1;3;2;3
1337;2543;377;1;"Sentado";"Dios Padre mira al espectador, en su mano izquierda sostiene el cetro y su mano derecha esta a la altura de su pecho. Cristo mira hacia el centro de la composición y extiende ambas manos frente a él mostrando las palmas con las heridas. El Espíritu Santo ";"Los ángeles miran hacia la Trinidad o hacia abajo.";"La Trinidad pisa a los ángeles sobre los que se encuentra en el cielo.";36;33;22;21;2;3
1338;2554;377;1;"De pie";"José sostiene a Jesús con el brazo derecho y lleva en el izquierdo la vara. Mira hacia le piso. Jesús mira al espectador, sostiene con su mano izquierda el orbe y pone su mano derecha sobre la diestra de su padre.";"Angeles observan la escena";"José sostiene a Cristo niño.";60;48;52;21;1;3
1339;2689;377;1;"De pie";"Las manos atadas a la espalda, el rostro oculto bajo una tela";"Alrededor de Jesús hay 5 hombres. El que está inmediatamente detrás de él tiene los ojos muy abiertos y levanta una mano en alto a punto de descargarla sobre Jesús. Dos hombres están frente a Jesús, uno de ellos de pie lo mira con visible disgusto mientra";"Ninguna";146;39;1;21;2;3
1340;2745;377;1;"Sentado";"Virgen María está sentada con Jesús en su brazo izquierdo sobre el asno, levanta la mano derecha y muestra la palma. José esta de pie a su lado derecho y tira la cuerda del asno con la mano izquierda, sostiene la vara florida en la mano derecha.";"Angeles tiran flores y miran la escena.";"Virgen María sostiene a Jesus en sus brazos";101;108;43;21;2;1
1341;2746;377;1;"De pie";"Virgen María pone su mano derecha sobre su vientre y extiende la izquierda para tomar la mano derecha de Jesús. Jesús mira a María, le da su mano izquierda, y con la derecha sostiene un bastón. A su lado izquierdo está San José, que mira a María, sostiene";"Angel mira hacia arriba, angeles del arbol bajan frutos y flores";"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1342;2748;377;1;"De pie";"Jesús esta sentado en el cojín sobre una mesa, con la mano izquierda recibe las llaves? Que le entrega su madre, con la derecha le toma la mano a su mama mientras la mira. A su lado derecho, María esta de pie y lo mira, con la mano izquierda le entrega un";"Dios Padre mira hacia abajo, sostiene el cetro con la mano izquierda y la pone sobre el orbe, mientras levanta al derecha (muestra la palma). A su alredor los angeles miran hacia abajo o hacia el.";"Jesús le sostiene la mano a María";30;220;60;21;1;1
1343;2749;377;1;"Sentado";"Jesús es sostenido por la Virgen María y Santa Isabel, mira a Santa Isabel y abre sus brazos hacia los lados. La Virgen María mira a Dios Padre y abraza con ambos brazos a Jesús. San José mira a Jesús, pone su mano izquierda sobre su pecho y con la derech";"Santa Isabel mira a Jesús, los sostiene con sus brazos. San Zacarías, detrde Isabel, mira a Dios Padre y lleva el bastón en la mano izquierda. San Joaquín mira a Dios Padre, lleva el libro en la mano derecha y la izquierda la extiende hacia el frente most";"Virgen sostiene a Jesús con sus brazos";93;220;63;21;1;1
1344;2750;377;1;"De pie";"Virgen María mira a Jesús, pone su mano derecha frente a su pecho mostrándo la palma y extiende hacia el frente la mano izquierda con la palma hacia arriba. José mira a Jesús, extiende hacia abajo su mano derecha hacia Jesús y sostiene en la mano izquierd";"Dios Padre mira hacia abajo a la familia, extiende sus brazos hacia los lados mostrando las palmas";"No";198;191;109;21;1;1
1345;2758;377;1;"De pie";"Jesús esta de pie en el centro de la composición, mira a su derecha donde esta la Virgen y la toma de la mano con su mano derecha mientras se apoya en su baston en la mano izquierda. Virgen mira a Jesús, lo toma con su mano izquierda. José a la izquierda ";"Santa Isabel, al lado derecho de Maria, pone su mnao izquierda sobre su pecho y muestra la mano derecha (la palma). San Zacarías, a la izquierda de San José, mira a Jesús y lleva las manos cogidas. San Juan Bautista esta arrodillado en la esquina inferior";"Virgen toma de la mano a Jesús";61;220;66;21;1;1
1346;2762;377;1;"De pie";"Virgen María pone su mano derecha sobre su vientre y extiende la izquierda para tomar la mano derecha de Jesús. Jesús mira a María, le da su mano izquierda, y con la derecha sostiene un bastón. A su lado izquierdo está San José, que mira a María, sostiene";"Dios Padre mira hacia abajo a la familia, extiende sus brazos hacia los lados mostrando las palmas";"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1347;2812;377;1;"De pie";"María sostiene a Jesús con ambas manos y lo observa. Jesús mira hacia arroba y esta envuelto en mantas en los brazos de su madre. A su lado izquierdo Jose esta de pie y lo mira, pone su mano derecha sobre su pecho y en la mano izquierda lleva unas azucena";;"María sostiene a Jesús en brazos";30;220;59;21;1;1
1348;2955;377;1;"De pie";"Angel de pie en el centro mira al espectador, sostiene la lanza con la mano derecha y un velo con la mano izquierda. ";"Angeles que rodean al angel central sostienen lanzas, ponen sus manos en su pecho, miran al angel central o al espectador.";"No";142;71;1;21;5;3
1349;2956;377;1;"Sentado";"Virgen María está sentada con Jesús en su brazo izquierdo sobre el asno. José esta de pie a su lado, pone su mano derecha sobre su pecho y levanta la mano izquierda mostrando la palma.";"Angeles miran a Jesús, a los lados o al piso";"Virgen María sostiene a Jesus en sus brazos";101;108;108;21;1;1
1350;2957;377;1;"Sentado";"Virgen María está sentada con Jesús en su brazo izquierdo sobre el asno. José esta de pie a su lado izquierdo, sostiene en su mano izquierda su bastón y lleva los brios en la derecha.";"Angel mira a María y levanta la mano derecha mostrando la palma";"Virgen María sostiene a Jesus en sus brazos";101;108;108;21;1;1
1351;3031;377;1;"Sentado";"Jesús esta en el regazo de María, mira a Santa Ana, levanta su mano derecha mostrando su palma y la izquierda la extiende hacia ella. La Virgen mira al espectador y sostiene a Jesus con ambas manos. Jose, detrás de Maria, mira a Jesús, lleva en la mano de";"Santa Ana mira a Jesús, lleva una flor en la mano derecha y una fruta en la mano izquierda. San Joaquín, detras de ella, lleva un libro en la mano izquierda y mira al espectador. Dios Padre mira desde la parte superior y extiende sus brazos hacia los lado";"Virgen sostiene a Jesús con sus brazos";61;18;68;21;1;1
1352;3032;377;1;"Sentado";"Jesús esta en el regazo de María, mira a Santa Ana, le extiende a ella la mano derecha y levanta la mano izquierda. Virgen sostiene a Jesús con ambos brazos. Al lado izquierdo de María, José mira la mira.";"Santa Ana, arrodillada a l alado derecho de María, extiende su mano izquierda para tomar la mano de Jesus. Mira al piso. Detrás de ella San Joaquín mira a Jesús y levanta su mano derecha a la altura de la cabeza del infante. Dios Padre mira hacia abajo, e";"Virgen sostiene a Jesús con sus brazos";94;220;68;21;1;1
1353;3110;377;1;"De pie";"Virgen María mira a Jesús, pone su mano izquierda en su vientre y extiende la mano derecha hacia Jesús. José mira a Jesús, lo toma de su mano derecha con su mano izquierda y en la derecha sostiene su vara florida. Jesús mira al espectador.";"Dios Padre mira hacia abajo, pne su mano izquierda sobre el orbe y levanta la derecha mostrando la palma";"José toma la mano de Jesús";198;191;109;21;1;1
1354;3121;377;1;"De pie";"José esta apoyado en una rodilla y con las dos manos sostiene un extremo de un serrucho, mira a Jesús frente a él. Jesús sostiene el otro extremo del serrucho con ambas manos y esta parado sobre una mesa. Virgen María cose en el extremo opuesto del cuadro";"Los angeles sostienen herramientas, cortan maderos, recogen palos. Dios Padre mira hacia abajo, sostiene el orbe en la mano izquierda y levanta la derecha (dedos indice, corazon y pulgar).";"No";8;211;59;21;1;1
1355;3144;377;1;"Sentado";"Virgen María está sentada con Jesús en su brazo derecho sobre el asno. José esta frente al asno, lleva una canasta en su hombro derecho y mira a la Virgen.";"Ángel mira a María, carga un bulto en la mano izquierda y extiende la derecha hacia el frente mostrando la palma.";"Virgen María sostiene a Jesus en sus brazos";101;108;108;21;1;1
1356;3154;377;1;"De pie";"Virgen María esta parada en primer plano, pone su mano izquierda sobre su vientre y con la derecha toma la mano izquierda de Jesús. Jesús mira a su madre y sostiene una vara con la mano derecha. José, al lado derecho de Jesús, mira a María, lleva los brio";;"Virgen María toma de la mano a Jesús";101;108;43;21;2;1
1357;3172;377;1;"De pie";"Jesús mira a su madre y con su mano derecha le toma la mano izquierda, lleva en la mano izquierda un bastón/cayado. A su derecha María lo observa, toma con su mano izquierda la derecha de Jesús. A la izquierda de Jesús José tambien lo observa, le extiende";"Dios padre mira hacia abajo y extiende los brazos hacia los lados mostrando las palmas";"Jesús le sostiene la mano a María";30;220;60;21;1;1
1358;3296;377;1;"De pie";"Virgen María mira al cielo y con su mano derecha toca el hombro derecho de Jesús, frente a ella está Jesús, José esta acurrucado bajo el asno/burro";"Angeles miran al cielo o a la familia";"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1359;3297;377;1;"Sentado";"Jesús se sienta en una silla en el centro de la composición con su mano izquierda sobre un pan y la derecha levantada, mira al espectador. A su derecha se sienta la Virgen que cruza las manos sobre su pecho (izquierda encima) y mira a la mesa; y José a la";"Angeles miran la mesa y llevan platos. Dios padre mira hacia abajo y extiende los brazos hacia los lados.";"No";61;41;59;21;1;1
1360;3298;377;1;"De pie";"José esta de pie y con la mano derecha sostiene un extremo de un serrucho, mira a Jesús arriba de él. Jesús sostiene el otro extremo del serrucho con ambas manos y esta parado sobre una viga. Virgen María, sentada, cose al lado derecho de José.";"Los angeles sostienen un madero.";"No";8;211;59;21;1;1
1361;3299;377;1;"Sentado";"Jesús esta dormido en el regazo de su madre. La Virgen sostiene a Jesús con su brazo izquierdo y la mano derecha la levanta (dedo indice) para indicarle a San Juan que debe hacer silencio para no despertar a Jesús.";"San Juan Bautista da la espalda al espectador, mira a Maria y coje ambas manos de Jesús.";"Virgen sostiene a Jesús con sus brazos";61;18;107;21;1;1
1362;3301;377;1;"Sentado";"María esta sentada y cose con ambas manos mientras un angel le sostiene el hilo. Jose esta de pie en el centro cortando y lijando un madero con ambas manos.";"Angeles ayudan a cortar madera y a sostener el hijo para coser.";"No";8;211;54;21;1;1
1363;3357;377;1;"Sentado";"Jesús está parado en el regazo de su madre, extiende sus brazos hacia los lados y mira a Santa Ana. Virgen sostiene a Jesús con ambas manos y lo mira. San José, a su derecha, pone su mano izquierda sobre su pecho y sostiene la vara florida con la derecha ";"Santa Ana se arrodilla ante Jesús y María, pone su mano izquierda sobre su pecho y al derecha la extiende hacia el niño mostrandole la palma mientras lo mira. A la izquierda de María, San Joaquín esta de pie, mira al espectador, se apoya en el bastón con ";"Virgen sostiene a Jesús con sus brazos";93;18;67;21;1;1
1364;3713;377;1;"Arrodillado";"María esta de pie sobre unos angeles, con su cabeza ladeada hacia su derecha, mira su padre, pone las palmas de sus manos juntas a la altura de su pecho. A su derecha, arrodillado está San Joaquín, abre la mano izquierda hacia el lado y levanta la derecha";"Angeles miran a los padres o al piso";"No";30;220;47;21;1;1
1365;3735;377;1;"De pie";"Jesús esta sentado en el regazo de su madre, mira a Santa Ana y lleva en la mano derecha unas azucenas que le pasa su padre. Virgen María sostiene a Jesús en su regazo, su mano izquierda toma una manta y la derecha la apoya en el hombro derecho de José, m";"Santa Ana se arrodilla ante Jesús y María, pone ambas palmas de las manos juntas a la altura del pecho en gesto de oración. A la izquierda de María, San Joaquín, mira a Jesús y extiende mabas manos hacia los lados mostrando las palmas.";"Virgen sostiene a Jesús con sus brazos";93;18;67;21;1;1
1366;3791;377;1;"De pie";"Virgen María pone su mano derecha sobre su vientre y extiende la izquierda para tomar la mano derecha de Jesús. Jesús mira a María, le da su mano derecha, y con la izquierda sostiene un bastón. A su lado izquierdo está San José, que mira a María, sostiene";"Angel carga un bulto en la mano izquierda y lleva los brios en la mano derecha";"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1367;3819;377;1;"Arrodillado";"María esta de pie sobre unos angeles, con su cabeza ladeada hacia su izquierda, mira a Dios Padre, pone las palmas de sus manos juntas a la altura de su pecho. A su derecha inferior, arrodillado está San Joaquín, abre las manos hacia los lados. A la izqui";"A la derecha de la Virgen Jesus esta sentado y la mira, toma el cetro con la mano derecha y extiende hacia el frente su mano izquierda. A la izquierda de la Virgen esta sentado Dios Padre, levanta la mano derecha (dedos indice, corazon y pulgar) y pone su";"No";30;220;50;21;1;1
1368;3834;377;1;"Sentado";"Virgen María esta sentada con Jesús en brazos, lo mira y la ofrece un fruto con su mano izquierda. Jesús la mira y extiende su brazo derecho para recibir los frutos. José mira al cielo, pone su mano izquierda sobre un bastón y alza la dereha a la altura d";"Ángeles vuelan sobre ellos, bajan frutos de la palmera. Ángel al lado derecho de María recibe los frutos y se los pasa,sotiene un fruto en la mano derecha y extiende hacia arriba la izquierda para recibir los demás.";"Virgen María sostiene a Jesus en sus brazos";15;65;108;1;1;1
1369;3847;377;1;"Sentado";"Virgen María está sentada con Jesús en sus brazos sobre el asno y mira a José. José esta al lado izquierdo de María, mira a Jesús y le ofrece un fruto con su mano derecha. Jesús mira a José y recibe la fruta con la mano izquierda.";"Ángel esta de espaldas al espectador, lleva los brios con la mano izquierda";"Virgen María sostiene a Jesus en sus brazos";101;108;108;21;1;1
1370;3849;377;1;"De pie";"San Jose mira al piso, sostiene su vara con el hombro derecho. Ella mira al piso y  con la mano izquierda se recoge levemente un pliege del vestido sobre su estómago -colocado levemente cubriendo su vientre.";"Sacerdote mira hacia arriba";"San José y María se toman de las manos";48;134;106;21;1;1
1371;3850;377;1;"De pie";"José esta de pie y con ambas manos lija un madero sobre una mesa. Al frente suyo, Jesús sostiene un serrucho con ambas manos y corta un madero. En primer plano, al lado derecho de José, María esta sentada y cose.";;"No";8;211;58;21;1;1
1372;3852;377;1;"Sentado";"María esta sentada, mira a Jesús a su lado derecho, pone la mano izquierda sobre un conjín de costura y extiende hacia el la mano izquierda mostrando la palma. Detrás de ella José esta de pie, mira a Jesús, pone su mano izquierda en la silla de María y la";;"No";30;220;59;21;1;1
1373;4454;377;1;"Sentado";"San Joaquin esta sentado sobre las nuves y ladeado hacia su izquierda, mira al espectador, sostiene con ambas manos un libro";"Angeles miran a Joaquin";"No";61;48;1;21;3;3
1374;4485;377;1;"Sentado";"Virgen María está sentada con Jesús en su brazo izquierdo sobre el asno. José está de pie a su lado derecho, mira a Jesus y sostiene una vara y un canasto en su hombro derecho. Jesus mira a su madre.";"Angel mira al piso o a Jesús, pone su mano izquierda sobre su pecho y el otro lleva un canasto en la mano izquierda";"Virgen María sostiene a Jesus en sus brazos";101;108;43;21;2;1
1375;4501;377;1;"De pie";"Jesús esta de pie en el centro, mira a su derecha, toma de las manos a sus padres. A su derecha María, lo mira, lo sostiene con la mano izquierda y en la derecha lleva un pájaro. A la izquierda de Jesús, José esta de pie, mira al espectador, Jesús le toma";"Dios padre mira hacia abjo y exteinde sus brazos hacia los lados (mano derecha conlos dedos indice y corazon extendidos y los demá recogidos). Angeles miran a Dios o a Jesús.";"Jesús toma las manos de sus padres";30;220;60;21;1;1
1376;4606;377;1;"De pie";"Jesús esta de pie sobre una mesa en el centro de la composición, mira hacia su izquierda donde esta su padre. En la mano izquierda sostiene unas azucenas y la derecha la estira hacia donde esta su madre. A su lado derecho su madre -de pie- mira hacia abaj";"Dios Padre mira hacia abajo, pone su mano derecha sobre el orbe y la izquierda la tiene extendida hacia abajo. Los angeles sostienen flores con amabas manos y miran hacia abajo a la sagrada familia. En la parte inferior San Ignacio mira a su izquierda hac";"María sostiene a Jesús sobre la mesa";30;220;60;21;1;1
1377;4662;377;1;"De pie";"Virgen María mira a Jesús, pone su mano izquierda en su vientre y toma a Jesus con su mano derecha. José mira a Jesús, lleva los brios en su mano derecha y extiende la izquierda hacia el frente indicando el camino. Jesús mira a su madre, le da su mano izq";;"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1378;4666;377;1;"De pie";"Virgen María mira a Jesús, pone su mano derecha en su vientre y toma a Jesus con su mano izquierda. José mira a Jesús, lleva la vara y la canasta con su mano derecha y extiende la izquierda hacia el frente indicando el camino. Jesús mira a su madre, le da";;"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1379;4695;377;1;"Arrodillado";"San Ignacio en el fondo aparece elevado por los cielos, mirando hacia arriba, con la mano derecha extendida hacia arriba. El San Ignacio del primer plano esta arrodillado, mira a uno de los torturadores (el que esta a su izquierda) mientras ubica ambas ma";"El hombre y la mujer que observan a San Ignacio elevado miran la figura y abren sus brazos hacia los lados con las palmas hacia arriba. El hombre esta arrodillado. Los hombres (moros) que golpean a un hombre en primer plano, miran al sujeto en el suelo, u";"No";88;115;1;21;2;3
1380;4703;377;1;"Arrodillado";"San Ignacio mira hacia la Santisima Trinidad en la parte superior del cuadro. La mano izquierda la pone sobre su pecho y la derecha la extiende hacia el lado mostrando su palma hacia arriba.";"Cristo mira a San Ignacio, la mano derecha sostiene la cruz y la izquierda esta extendida hacia el frente con la palma hacia arriba, mostrando las heridas de la crucifixión. Dios Padre mira a San Ignacio, sostiene el cetro en la mano izquierda y la derech";"No";60;14;1;21;2;3
1381;4770;377;1;"Sentado";"En el centro, Jesús está sentado en el regazo de su madre, mira al espectador, con la mano izquierda recibe un extremo del collar que sujeta su madre y la derecha la extiende hacia abajo para alcanzar las azucenas que sostiene su padre. A su derecha la Vi";"Dios Padre mira hacia abajo y extiende los brazos hacia los lados. Los angeles miran hacia abajo y llevan en sus manos flores, rosarios y una corona de azucenas. Santa Ana esta a la izquierda de María, mira a Jesús y con la mano izquierda le pasa una mant";"María sostiene a Jesús";30;220;69;21;1;1
1382;4809;377;1;"Sentado";"Jesús esta de pie y se apoya en las piernas de su madre. La mira y sostiene un pergamino con amabas manos. A su ldo izquierdo María mira al piso y pone las palamas de sus manos juntas a la altura del pecho en gesto de oración. A su derecha, San Jose los m";"Los angeles miran hacia arriba o hacia abajo";"No";30;220;59;21;1;1
1383;4829;377;1;"Sentado";"Virgen María está sentada con Jesús en brazos sobre el asno y con su mano derecha acomoda su pecho para amantarlo. José, mira a Maria, esta de pie a su lado izquierdo y sostiene la vara en su hombro izquierdo, mientras que levanta su mano derecha (el indi";"Angeles miran al espectador o a Jesús";"Virgen María sostiene a Jesus en sus brazos";101;108;108;21;1;1
1384;4962;377;1;"Sentado";"Virgen María está sentada con Jesús en su brazo izquierdo sobre el asno y con su mano derecha lleva los brios del asno. José, esta parado detrás del asno,  mira a Maria, sostiene su vara florida con su mano izquierda mientras que extiende su mano derecha ";"San Miguel (?) mira a María, lleva su espada levantada en la mano derecha y con la izquierda lleva los brios del asno/caballlo. El otro angel ofrece los frutos con su mano izquierda a Jesús. Campesino mira a la caravana, extiende su mano izquierda hacia e";"Virgen María sostiene a Jesus en sus brazos";101;108;108;21;1;1
1385;5000;377;1;"Sentado";"Jesús esta dormido en su cuna. Sus padres estan sentado a su derecha. La Virgen -en primer plano- lo mira mientras cosa, José -detrás de ella- lo observa.";"Angeles miran a Jesús o al espectador";"No";30;220;59;21;1;1
1386;5134;377;1;"De pie";"Virgen María mira a Jesús, pone su mano izquierda en su vientre y toma a Jesus con su mano derecha. José mira a Jesús, lleva los brios en la mano derecha y extiende la derecha hacia el frente indicando el camino. Jesús mira a su madre, le da su mano izqui";"Angel carga un bulto con ambas manos";"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1387;5135;377;1;"Inclinado";"San Ignacio se encuentra levemente inclinado sobre una piedra que le sirve de mesa en donde escribe. Mira a la Virgen Maria, pone su mano izquierda sobre el libro y la derecha sostiene una pluma.";"Virgen Maria mira a San Ignacio, sostiene a Cristo niño con el brazo izquierdo y extiende hacia él su brazo derecho con el dedo indice extendido.";"La Virgen sostiene a Cristo niño en sus brazos";118;110;1;21;2;3
1388;5136;377;1;"De pie";"San Ignacio tiene la cabeza ladeada hacia su izquierda. Sus brazos estan abiertos hacia ambos lados y muestra sus palmas hacia arriba.";"Dios Padre mira a San Ignacio, sostiene el cetro con la mano izquierda y levanta la derecha a la altura de su hombro mostrando la palma. Jesus mira hacia el piso, sostiene la cruz con ambas manos. Angeles miran la escena.";"No";117;113;1;21;2;3
1389;5139;377;1;"De pie";"Virgen María mira a Jesús, pone su mano derecha en su pecho y coge la mano derecha de Jesús con su mano izquierda. José mira a María, toma a Jesús de su mano izquierda con su mano derecha y en la izquierda sostiene la vara florida. Jesús mira al espectado";"Dios Padre mira al espectador, extiende sus brazos hacia los lados mostrando las palmas";"Virgen y San José toman de la mano a Jesús";198;191;109;21;1;1
1390;5140;377;1;"De pie";"Virgen María mira a Jesús, pone su mano derecha en su pecho y coge la mano derecha de Jesús con su mano izquierda. José mira a Jesús, toma a Jesús de su codo derecho con su mano izquierda y en la derecha sostiene un bastón. Jesús mira a su madre.";"San Agustín mira a Maria, sostiene su corazón en llamas en la mano derecha y una casa en su mano izquierda. Santa Teresa mira a San José, pone su mano derecha sobre su pecho y sostiene su corazón con la mano izquierda.";"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1391;5141;377;1;"De pie";"Virgen María mira a Jesús, pone su mano derecha en su pecho y coge la mano derecha de Jesús con su mano izquierda. José mira a Jesús, toma a Jesús de su codo derecho con su mano izquierda y en la derecha sostiene un bastón. Jesús mira a su madre.";;"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1392;5143;377;1;"De pie";"Virgen María mira a Jesús, pone su mano derecha a la altura de su vientre y coge la mano derecha de Jesús con su mano izquierda. José mira a María, extiende su manno derecha hacia Jesús, sostiene los lirios en la mano izquierda. Jesus mira a su madre, sos";"Dios Padre mira hacia abajo a la familia, extiende sus brazos hacia los lados mostrando las palmas";"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1393;5144;377;1;"De pie";"Virgen María mira a Jesús, pone su mano derecha a la altura de su vientre y coge la mano derecha de Jesús con su mano izquierda. José mira a María, extiende su manno derecha hacia Jesús, sostiene los lirios en la mano izquierda. Jesus mira a su madre, sos";"Dios Padre mira hacia abajo a la familia, extiende sus brazos hacia los lados mostrando las palmas. San Joaquin y Santa Aana están arrodillados, miran a Dios Padre y se encuentran en gesto de oración.";"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1394;5146;377;1;"De pie";"Virgen María mira a Jesús, pone su mano derecha en su vientre y coge la mano izquierda de Jesús con su mano derecha. José mira al espectador, extiende su mano izquierda hacia Jesús y en la derecha sostiene un lirio. Jesús mira a su madre y sostiene un bas";"Dios Padre mira hacia abajo a la familia, extiende sus brazos hacia los lados mostrando las palmas.";"Virgen toma de la mano a Jesús";198;191;109;21;1;1
1395;5147;377;1;"Postrado";"San Ignacio mira hacia arriba, se encuentra en su cama agonizando. Sostiene con su mano derecha un cirio encendido que le ayudan a sostener.";"La Virgen mira a Cristo niño, este ultimo mira a San Ignacio y extiende su mano derecha hacia el y la pone sobre su cabeza (como en gesto de bendicion). Pedro Fabro mira hacia arriba, pone sus manos sobre su pecho, la izquierda sobre la derecha. El jesuit";"La Virgen sostiene a Cristo niño en sus brazos";192;143;1;21;2;3
1396;5154;377;1;"Arrodillado";"San Ignacio esta arrodillado frente al Papa, mira hacia el piso y tiene ambas manos con las palmas juntas en gesto de oracion.";"Los jesuitas que acompañan a San Ignacio lo observan arrodillados y juntas sus manos frente a su pecho con las palmas juntas en gesto de oracion. Acolitos y sacerdotes observan la ordenacion. Consejo de cardenales observa esde el fondo.";"El Papa pone su mano derecha sobre el hombro derecho de San Ignacio.";47;155;104;21;2;3
1397;5157;377;1;"De pie";"Cristo esta crucificado, mira hacia el piso y su cabeza esta ladeada hacia su lado derecho.";"San Ignacio esta arrodillado a los pies de Cristo, tiene sus brazos cruzados sobre su pecho (el derecho sobre el izquierdo). Lleva una auerola. A su lado izquierda se encuentra San Francisco Javier, con una aureola y una azucena en la mano derecha, mientr";"No";60;47;1;21;2;3
1398;5158;377;1;"Sentado";"María esta sentada, mira a Jesús y cose con ambas manos. Detrás de ella, San José esta de pie, mira a Jesús, extiende su mano izquierda hacia el mostrando la palma y en la derecha lleva unas azucenas. Jesús está dormido.";"Angeles mueven la cuna del niño mientras otro toca la guitarra, miran al espectador o a Jesús.";"No";30;220;59;21;1;1
1399;5163;377;1;"De pie";"José esta de pie y con ambas manos lija un madero sobre una mesa. A su lado derecho, Jesús sostiene una escoba. A su lado derecho, María esta sentada y cose.";"Dos angeles observan en la parte del medio.";"No";8;211;58;21;1;1
1400;5167;377;1;"De pie";"José trabaja la madera, mira a Jesús. María sostiene un telar en sus manos y lo observa. Jesús parece estar haciendo una burbuja de vidrio (?) por lo que sostiene la pipeta y la burbuja con cada mano.";"San Joaquín, detrás de José, mira a Jesús, pone su mano izquierda en la espalda de José y extiende su mano derecha hacia Jesús. Santa Ana al lado derecho de María, mira el telar que esta sostiene y ella sostiene las tijeras en la mano derecha. Angeles sos";"No";8;211;68;21;1;1
